account no,name,age,balance,loan,marital,gender,education
15571843,Lawrence,24,0.0,no,married,Male,tertiary
15752502,Cooke,41,130385.82,no,single,Male,secondary
15609058,Wan,23,107787.47,yes,married,Male,secondary
15775108,Lo Duca,34,99325.04,no,divorced,Male,secondary
15708904,Yermakova,37,0.0,no,single,Female,unknown
15600086,Combs,48,123764.95,no,married,Male,secondary
15814675,Chien,39,128264.03,no,married,Female,tertiary
15572777,Meng,47,86006.21,no,divorced,Male,secondary
15585106,Calabresi,38,57068.43,no,married,Female,primary
15738936,Stevenson,29,103607.24,no,single,Male,secondary
15750970,Davidson,40,99004.24,no,married,Male,secondary
15725772,Ch'in,36,0.0,no,married,Female,secondary
15692106,Rose,25,147386.72,yes,married,Female,secondary
15791533,Ch'ien,42,93608.28,no,married,Male,secondary
15715715,Artyomova,38,0.0,no,married,Male,tertiary
15785576,Mayrhofer,71,119496.87,no,married,Male,secondary
15798834,Yefremov,32,0.0,no,married,Female,secondary
15744127,Kosovich,37,0.0,no,single,Female,secondary
15637427,Lu,25,0.0,no,married,Female,secondary
15576990,Taplin,25,152885.77,no,married,Female,tertiary
15615352,Ebelechukwu,31,99607.37,no,married,Male,secondary
15647333,Fleming,27,137003.68,no,single,Male,secondary
15572050,Yefimov,48,122831.58,no,divorced,Male,primary
15581370,Andreyeva,38,99811.44,no,married,Male,tertiary
15813503,Pickering,37,154712.58,no,single,Male,primary
15769783,Allan,37,0.0,no,single,Male,secondary
15793135,Wang,24,147687.24,no,single,Female,secondary
15599182,Reynolds,33,0.0,no,married,Female,secondary
15689517,Hales,27,127009.83,no,married,Male,secondary
15641366,Y?an,61,124737.96,no,married,Male,tertiary
15588859,Rowley,44,179356.28,no,married,Female,secondary
15732293,Chia,31,0.0,no,single,Male,secondary
15568032,Moore,31,127320.36,no,divorced,Male,tertiary
15623525,Copeland,31,125175.58,no,single,Male,tertiary
15606601,Rishel,22,186788.96,no,married,Female,secondary
15800811,Wan,40,148556.74,no,married,Male,secondary
15610711,Eluemuno,40,128644.46,no,married,Female,secondary
15809654,Hsia,46,127476.73,no,divorced,Female,primary
15576077,Kelly,27,159561.93,no,married,Female,secondary
15643378,Muir,42,112419.92,no,divorced,Male,secondary
15566790,McIntyre,28,129991.76,no,married,Male,secondary
15774402,Donaldson,36,0.0,no,married,Male,secondary
15694641,Wright,59,0.0,no,married,Female,secondary
15605916,Uvarova,50,0.0,no,married,Female,tertiary
15812356,Doherty,40,89175.06,no,single,Female,tertiary
15644179,Allen,39,0.0,no,single,Female,secondary
15771674,Ma,39,162390.52,no,married,Female,secondary
15623314,Tucker,59,190353.08,no,single,Female,secondary
15613292,Ch'eng,21,0.0,yes,single,Male,primary
15813871,Hs?,47,0.0,yes,single,Male,secondary
15759480,H?,40,139180.97,no,divorced,Female,secondary
15587712,Chimaijem,36,114435.47,no,single,Male,secondary
15671165,Esomchi,66,149950.19,no,married,Female,primary
15620746,Lorenzo,42,126115.6,no,married,Male,secondary
15706537,Pirogov,59,111396.97,no,married,Female,secondary
15589312,Larkin,30,115007.08,no,married,Male,secondary
15741180,Eddy,54,102141.9,no,divorced,Male,tertiary
15733888,Sells,36,133686.52,no,divorced,Female,secondary
15798532,Crawford,32,120879.73,no,single,Male,secondary
15577359,Bezrukov,47,0.0,no,married,Male,tertiary
15614936,Mancini,49,82321.88,no,married,Female,tertiary
15747647,Iadanza,27,0.0,no,married,Female,secondary
15588566,Wilkinson,33,116474.28,yes,married,Male,secondary
15570141,P'eng,34,132352.69,no,single,Female,secondary
15800793,St Clair,39,182491.57,no,married,Female,secondary
15572415,Preston,34,0.0,yes,single,Male,secondary
15635125,Findlay,63,120787.18,no,married,Male,primary
15636551,Nixon,29,130181.47,no,single,Female,secondary
15600912,Gorshkov,32,88348.43,no,divorced,Male,secondary
15768476,Chukwubuikem,31,0.0,no,single,Male,secondary
15650266,Medvedeva,39,146186.28,no,married,Male,tertiary
15621004,Chukwuhaenye,32,0.0,no,divorced,Male,primary
15748352,Endrizzi,34,104488.17,no,married,Male,secondary
15788920,Ch'ang,32,109196.67,no,single,Female,secondary
15743236,Piccio,61,80538.56,yes,married,Female,secondary
15637717,Lockington,41,109026.8,no,married,Male,secondary
15635500,Seleznyov,75,61319.63,no,single,Male,secondary
15634792,Weston,40,0.0,no,single,Female,secondary
15607560,Groom,39,0.0,no,married,Female,secondary
15727177,Manfrin,42,177822.03,no,single,Male,unknown
15774358,Robertson,59,110939.3,no,married,Male,secondary
15791304,Ch'ang,25,165413.43,no,married,Male,tertiary
15603328,Lucchesi,27,77805.66,no,married,Male,tertiary
15804937,Cambage,50,0.0,yes,married,Male,secondary
15804142,Tan,57,175575.95,yes,married,Female,primary
15608845,Tao,38,124197.22,no,married,Female,primary
15702434,Hsieh,30,0.0,no,married,Female,secondary
15632609,Burdekin,39,160132.75,yes,single,Female,secondary
15603550,Longo,37,70258.88,yes,married,Female,primary
15755239,Maughan,32,162657.64,no,single,Male,primary
15670528,Franz,43,132217.45,no,divorced,Male,primary
15732704,Piazza,25,148042.97,yes,divorced,Male,tertiary
15589019,Morant,33,92855.02,no,married,Female,primary
15677796,Becher,47,129289.98,no,single,Male,tertiary
15760177,Lombardi,37,100252.18,no,married,Male,secondary
15636595,Loton,37,107592.89,yes,married,Male,secondary
15737275,Conti,39,113096.41,no,married,Male,primary
15672905,Sani,40,0.0,no,married,Female,primary
15753955,Lori,34,149940.04,no,married,Male,secondary
15708504,Wong,50,121438.58,no,single,Male,tertiary
15592451,Lombardi,32,0.0,no,single,Male,secondary
15790455,Obialo,50,0.0,no,married,Female,secondary
15572174,Mazzi,29,148874.01,no,single,Male,secondary
15656330,Von Doussa,32,68138.37,no,single,Female,tertiary
15569626,Miller,35,110080.3,no,married,Male,secondary
15608726,Miracle,24,0.0,no,married,Male,primary
15637366,Su,25,114268.85,no,divorced,Female,primary
15778049,Wyatt,29,117412.35,no,married,Male,secondary
15727421,Anayolisa,38,0.0,no,married,Female,tertiary
15688865,Wade,35,0.0,no,married,Female,secondary
15751032,Enemuo,37,35549.81,no,married,Female,primary
15734737,Bruno,56,0.0,yes,single,Male,secondary
15746515,Greece,36,136492.92,no,married,Male,primary
15664311,Yang,28,123675.69,no,married,Male,tertiary
15708139,Brown,40,139532.34,no,married,Female,secondary
15768574,Anderson,58,178713.98,no,single,Male,tertiary
15738018,Johnston,40,0.0,no,married,Male,unknown
15699753,Zakharov,41,89086.31,no,married,Male,primary
15703199,Golibe,38,96143.47,no,single,Male,tertiary
15627830,Nikitina,30,32197.64,no,married,Female,primary
15570855,Leonard,38,0.0,no,divorced,Male,secondary
15772503,Burns,33,0.0,no,married,Female,secondary
15584453,Burtch,32,0.0,yes,married,Male,secondary
15710111,Clark,33,0.0,yes,married,Male,secondary
15618562,Woodward,40,140306.38,no,married,Female,secondary
15706764,Spencer,35,0.0,no,single,Female,secondary
15798737,Chao,38,0.0,no,married,Male,primary
15712608,Costa,42,74483.97,no,married,Female,secondary
15636736,McLachlan,53,0.0,no,married,Female,secondary
15703544,Hung,34,0.0,no,married,Male,secondary
15815645,Akhtar,37,152303.66,no,single,Male,tertiary
15705739,Toscani,32,159904.79,no,single,Male,secondary
15709643,Gray,32,0.0,yes,single,Male,secondary
15669805,Warren,31,99557.94,no,married,Female,secondary
15737489,Ramsden,46,116886.59,no,married,Female,secondary
15775131,Bartlett,32,142188.2,no,married,Male,primary
15765283,Wenz,40,149961.99,no,single,Female,secondary
15628715,Kisch,36,0.0,no,married,Female,primary
15813283,Mai,34,0.0,no,divorced,Female,secondary
15745716,McGregor,53,0.0,no,married,Male,primary
15598485,Pinto,40,28649.64,yes,married,Male,secondary
15696552,Newman,21,81025.6,no,single,Female,secondary
15754569,Pagnotto,57,0.0,no,married,Male,primary
15701741,Williams,39,152462.79,no,married,Female,secondary
15572631,Ndubuisi,25,0.0,no,divorced,Male,secondary
15636069,Plummer,28,155519.59,yes,married,Male,secondary
15682467,Chimezie,36,118851.05,no,married,Female,secondary
15790744,Nash,34,92899.27,no,married,Female,secondary
15625023,Onochie,40,0.0,yes,married,Male,secondary
15731267,Rizzo,37,75263.7,no,single,Male,secondary
15742879,Boni,38,147904.31,yes,married,Male,tertiary
15757015,Davies,41,106640.5,no,married,Female,primary
15770711,Lu,28,90696.78,no,single,Female,tertiary
15569430,Burrows,36,175509.8,no,married,Female,secondary
15617304,Ershova,40,0.0,no,single,Male,secondary
15704466,Udokamma,34,0.0,no,married,Female,tertiary
15664681,Aitken,35,114321.28,yes,married,Female,secondary
15605534,Turnbull,51,95560.04,no,married,Female,unknown
15792473,Reilly,50,88379.81,no,married,Female,primary
15802625,Hardy,48,85915.52,no,divorced,Male,tertiary
15766017,Brookman,58,72309.3,no,married,Male,primary
15762172,Kerr,39,0.0,no,divorced,Female,secondary
15728333,McBurney,43,0.0,yes,divorced,Male,unknown
15792868,Mickey,69,0.0,no,divorced,Male,primary
15605698,Harrison,58,0.0,no,married,Male,primary
15777060,Olszewski,33,0.0,no,married,Female,secondary
15626243,Chijioke,30,133844.22,no,single,Male,tertiary
15719898,Young,36,154872.08,no,married,Male,tertiary
15599976,Bellasis,27,0.0,yes,married,Female,secondary
15752809,De Mestre,43,116121.67,no,divorced,Male,secondary
15589698,De Luca,42,107104.5,yes,divorced,Male,tertiary
15609977,Mundy,47,71026.77,no,married,Male,secondary
15750121,Tung,38,0.0,no,married,Male,unknown
15734177,Donahue,33,0.0,no,married,Male,primary
15781347,Okagbue,41,0.0,no,married,Female,primary
15592025,Nnaemeka,53,0.0,no,married,Male,secondary
15670163,Verjus,27,0.0,no,married,Female,primary
15765402,H?,39,145644.05,yes,married,Female,secondary
15624343,Napolitani,50,129667.77,no,single,Female,secondary
15602354,Ginikanwa,33,109341.87,no,single,Male,secondary
15579183,Spaull,64,0.0,no,married,Male,primary
15584899,Siciliani,35,0.0,no,married,Female,unknown
15723658,Voronina,30,0.0,no,single,Female,secondary
15803965,Tang,55,87485.67,no,single,Male,tertiary
15682489,Crumbley,27,0.0,no,married,Male,secondary
15813645,Hamilton,36,53369.13,no,single,Female,tertiary
15766787,Piazza,35,0.0,no,single,Female,secondary
15687171,Birch,34,146679.77,no,single,Male,secondary
15690744,Custance,43,112499.42,no,married,Male,primary
15707974,Anayochukwu,38,48387.0,yes,married,Female,secondary
15673084,Galkin,38,68079.8,no,married,Male,secondary
15814772,Adams,49,160133.88,no,divorced,Male,tertiary
15743709,Toomey,30,66190.33,no,divorced,Male,secondary
15610343,Marshall-Hall,37,0.0,no,married,Female,primary
15737414,Shen,35,123761.68,no,married,Male,secondary
15788480,Pagnotto,33,122325.58,no,married,Female,secondary
15568519,Wood,41,0.0,no,single,Male,secondary
15792453,More,42,138912.17,no,married,Female,primary
15658100,Piccio,42,0.0,no,married,Female,secondary
15695197,Tochukwu,25,128524.19,no,married,Female,secondary
15749807,Graham,31,0.0,no,married,Female,secondary
15773876,Tung,34,0.0,no,married,Female,secondary
15591698,P'eng,49,132934.89,no,single,Female,secondary
15712813,Nevzorova,43,150805.17,no,single,Male,secondary
15763898,Toscani,46,0.0,no,divorced,Female,tertiary
15793324,McKenzie,32,0.0,no,single,Male,secondary
15757759,Okwuoma,28,165969.26,no,married,Female,tertiary
15796230,Morley,36,124495.98,no,married,Female,tertiary
15611729,Kerr,39,141559.5,no,divorced,Male,secondary
15709531,Harding,38,114756.14,no,divorced,Male,secondary
15650751,Butler,30,0.0,no,single,Female,tertiary
15641413,Crawford,49,155393.98,yes,single,Female,secondary
15753840,Brown,32,0.0,no,single,Female,primary
15669994,Greece,31,128663.81,no,married,Female,primary
15695301,Matthews,44,113522.64,yes,single,Male,secondary
15792004,Heath,26,0.0,no,divorced,Female,secondary
15603035,Vincent,34,0.0,no,married,Male,secondary
15717286,Sal,40,79035.95,no,single,Female,secondary
15577107,Milne,22,0.0,no,married,Female,secondary
15754747,Bazile,33,141918.09,yes,married,Male,secondary
15705676,Wardle,35,107944.33,no,single,Female,tertiary
15751912,Lilly,36,0.0,no,married,Male,secondary
15677336,Aitken,57,120043.13,no,single,Male,secondary
15684395,Enderby,45,125191.69,no,married,Female,secondary
15659949,Chiu,31,96399.31,yes,single,Male,secondary
15812422,Ugorji,41,0.0,no,married,Male,tertiary
15806941,Sharpe,60,76961.6,yes,married,Male,secondary
15637690,Houghton,34,98675.74,yes,married,Female,primary
15632882,Konovalova,37,126817.13,no,married,Male,secondary
15807107,Patel,32,121394.42,yes,married,Male,secondary
15661034,Ngozichukwuka,29,106059.4,yes,divorced,Female,primary
15811958,Medland,44,112755.34,no,single,Male,tertiary
15785167,Padovano,29,0.0,no,single,Male,secondary
15646720,Tsui,55,0.0,no,single,Female,secondary
15658614,H?,38,145400.69,no,married,Female,tertiary
15704657,Denman,39,72647.64,no,single,Male,tertiary
15567147,Ratten,40,0.0,no,single,Male,secondary
15701319,Baxter,37,96340.81,no,married,Female,secondary
15745266,Norman,55,0.0,no,married,Male,secondary
15650437,Shen,32,124450.36,no,single,Male,secondary
15764314,Reilly,36,113877.23,yes,married,Male,tertiary
15612594,Ifeanacho,25,0.0,yes,married,Male,secondary
15593501,Graham,36,148667.81,no,single,Female,secondary
15804150,Lysaght,34,0.0,no,married,Male,tertiary
15649297,T'ang,62,111065.93,no,married,Female,secondary
15641110,Abron,41,0.0,no,single,Male,tertiary
15660608,Chimaraoke,44,158697.61,no,married,Male,primary
15806570,Y?an,53,0.0,no,married,Female,secondary
15715345,Sergeyeva,25,0.0,no,single,Male,secondary
15755521,Ma,48,90044.32,no,single,Female,unknown
15579074,Obiajulu,38,84651.79,no,divorced,Male,secondary
15641158,Belcher,32,102128.27,yes,married,Male,secondary
15752507,K?,60,148846.39,no,single,Male,secondary
15597983,Brown,69,154953.94,no,single,Male,secondary
15586069,Abernathy,30,108883.29,no,married,Female,tertiary
15655082,Pape,48,112070.86,no,married,Female,secondary
15720155,Tao,29,131354.39,no,married,Male,secondary
15582116,Ma,45,132746.2,no,single,Female,secondary
15749365,Earle,34,0.0,no,single,Female,tertiary
15632069,Kazantsev,39,125211.55,no,single,Male,secondary
15663134,Uspenskaya,58,0.0,no,divorced,Male,unknown
15766683,Coombes,36,139422.37,no,married,Male,primary
15707219,Hopman,28,0.0,no,single,Female,secondary
15709232,McKay,47,157099.47,no,single,Female,secondary
15801351,Milanesi,40,0.0,no,married,Male,secondary
15578747,Chineze,26,83600.24,no,married,Male,secondary
15675626,Dawson,28,0.0,no,single,Male,tertiary
15583736,Shih,36,81795.74,no,married,Male,secondary
15590011,Hughes,38,129378.32,no,single,Male,secondary
15609913,Clark,46,0.0,yes,married,Female,secondary
15719479,Chukwuhaenye,56,0.0,no,married,Female,secondary
15575147,Wall,22,99339.0,no,married,Male,primary
15597309,Howell,36,0.0,yes,married,Male,secondary
15648367,Lo,29,74430.1,no,married,Female,secondary
15758031,Lazarev,38,91241.85,no,single,Male,tertiary
15751771,Lowe,32,99092.45,no,single,Male,secondary
15689288,Folliero,26,0.0,no,married,Female,primary
15731026,Han,39,100062.16,no,married,Female,primary
15775809,Holloway,26,98723.67,no,married,Female,secondary
15743076,Pai,29,0.0,no,single,Male,tertiary
15658258,Trejo,43,128760.32,no,married,Male,tertiary
15756321,Johnston,52,144772.69,yes,married,Female,secondary
15706799,Macknight,44,0.0,no,married,Male,secondary
15775703,Lo,26,71281.29,no,married,Male,primary
15642636,Glossop,29,117035.89,no,married,Male,secondary
15704651,Bishop,26,0.0,no,divorced,Male,secondary
15806771,Yefremova,40,3768.69,yes,married,Female,tertiary
15566735,Obialo,36,108913.84,no,divorced,Female,secondary
15681671,Nkemjika,28,101100.22,no,married,Male,secondary
15775949,Trevisani,38,110615.47,no,divorced,Female,tertiary
15586752,Parkes,33,152143.89,no,married,Male,secondary
15582519,Seleznyov,47,121797.09,no,married,Male,primary
15658233,Naylor,41,109798.25,no,single,Female,secondary
15755330,Forbes,41,122403.24,no,married,Male,secondary
15605072,Douglas,43,145860.98,no,married,Female,primary
15617538,Nwankwo,40,0.0,no,married,Male,secondary
15591428,Myers,29,0.0,yes,married,Male,secondary
15692142,Rogova,48,105086.74,no,married,Female,tertiary
15692931,Hsing,22,114991.45,no,single,Male,tertiary
15781127,Giordano,33,96769.04,no,married,Female,primary
15677136,Okwukwe,23,0.0,no,married,Female,tertiary
15677828,Chalmers,34,0.0,yes,married,Female,secondary
15567897,Chiazagomekpere,23,132725.1,no,married,Male,secondary
15793641,Evseyev,70,0.0,no,married,Female,secondary
15678333,Parry-Okeden,26,0.0,no,married,Female,secondary
15630511,Picot,33,0.0,yes,divorced,Female,secondary
15792627,Reid,33,84557.82,no,married,Female,primary
15717191,Ferri,49,93817.41,no,married,Male,secondary
15625716,Genovesi,33,113913.53,no,divorced,Female,tertiary
15710053,Neumayer,44,140406.68,no,married,Female,secondary
15580043,Murray,22,105229.34,no,married,Female,primary
15601410,Tien,46,0.0,no,single,Female,secondary
15684669,Parkes,41,137891.35,no,married,Female,tertiary
15619083,Yip,35,0.0,no,single,Female,secondary
15692207,Ingle,53,0.0,no,married,Female,secondary
15730705,Chidubem,37,165252.52,no,married,Male,secondary
15749688,Lu,32,0.0,no,married,Male,secondary
